"","date","product_type_web","weight","rain","avg_temp","year","weekday","weekend","month","quarter"
"304",2016-02-29,"Salad Proteins",64.15,0,"0.5",2016,2,FALSE,2,1
"305",2016-02-29,"Salad Vegetables",15.3,0,"0.5",2016,2,FALSE,2,1
"306",2016-03-01,"Salad Accompaniments",10.8,0.9,"0.3",2016,3,FALSE,3,1
"307",2016-03-01,"Salad Cheese",12.45,0.9,"0.3",2016,3,FALSE,3,1
"308",2016-03-01,"Salad Fruit",4.8,0.9,"0.3",2016,3,FALSE,3,1
"309",2016-03-01,"Salad Lettuce",0.75,0.9,"0.3",2016,3,FALSE,3,1
"310",2016-03-01,"Salad Pasta & Grains",44.25,0.9,"0.3",2016,3,FALSE,3,1
"311",2016-03-01,"Salad Proteins",27.65,0.9,"0.3",2016,3,FALSE,3,1
"312",2016-03-01,"Salad Vegetables",11.95,0.9,"0.3",2016,3,FALSE,3,1
"313",2016-03-02,"Salad Accompaniments",20,8.5,"1.3",2016,4,FALSE,3,1
"314",2016-03-02,"Salad Cheese",9.6,8.5,"1.3",2016,4,FALSE,3,1
"315",2016-03-02,"Salad Fruit",4.8,8.5,"1.3",2016,4,FALSE,3,1
"316",2016-03-02,"Salad Lettuce",3.25,8.5,"1.3",2016,4,FALSE,3,1
"317",2016-03-02,"Salad Pasta & Grains",68.7,8.5,"1.3",2016,4,FALSE,3,1
"318",2016-03-02,"Salad Proteins",51.25,8.5,"1.3",2016,4,FALSE,3,1
"319",2016-03-02,"Salad Vegetables",31.6,8.5,"1.3",2016,4,FALSE,3,1
"320",2016-03-03,"Salad Accompaniments",11,0.3,"3.4",2016,5,FALSE,3,1
"321",2016-03-03,"Salad Cheese",2.25,0.3,"3.4",2016,5,FALSE,3,1
"322",2016-03-03,"Salad Lettuce",1.25,0.3,"3.4",2016,5,FALSE,3,1
"323",2016-03-03,"Salad Pasta & Grains",39,0.3,"3.4",2016,5,FALSE,3,1
"324",2016-03-03,"Salad Proteins",16.35,0.3,"3.4",2016,5,FALSE,3,1
"325",2016-03-03,"Salad Vegetables",11.15,0.3,"3.4",2016,5,FALSE,3,1
"326",2016-03-04,"Salad Accompaniments",8.6,0,"2.2",2016,6,FALSE,3,1
"327",2016-03-04,"Salad Cheese",9.6,0,"2.2",2016,6,FALSE,3,1
"328",2016-03-04,"Salad Lettuce",0.5,0,"2.2",2016,6,FALSE,3,1
"329",2016-03-04,"Salad Pasta & Grains",35.5,0,"2.2",2016,6,FALSE,3,1
"330",2016-03-04,"Salad Proteins",41.3,0,"2.2",2016,6,FALSE,3,1
"331",2016-03-04,"Salad Vegetables",24.75,0,"2.2",2016,6,FALSE,3,1
"332",2016-03-05,"Salad Accompaniments",9,8.4,"2.5",2016,7,TRUE,3,1
"333",2016-03-05,"Salad Lettuce",0.75,8.4,"2.5",2016,7,TRUE,3,1
"334",2016-03-05,"Salad Pasta & Grains",13.8,8.4,"2.5",2016,7,TRUE,3,1
"335",2016-03-05,"Salad Proteins",13.1,8.4,"2.5",2016,7,TRUE,3,1
"336",2016-03-05,"Salad Vegetables",4,8.4,"2.5",2016,7,TRUE,3,1
"337",2016-03-06,"Salad Accompaniments",2.4,9.9,"1.1",2016,1,TRUE,3,1
"338",2016-03-06,"Salad Cheese",5.1,9.9,"1.1",2016,1,TRUE,3,1
"339",2016-03-06,"Salad Lettuce",0.5,9.9,"1.1",2016,1,TRUE,3,1
"340",2016-03-06,"Salad Pasta & Grains",34.1,9.9,"1.1",2016,1,TRUE,3,1
"341",2016-03-06,"Salad Proteins",6.9,9.9,"1.1",2016,1,TRUE,3,1
"342",2016-03-06,"Salad Vegetables",1.6,9.9,"1.1",2016,1,TRUE,3,1
"343",2016-03-07,"Salad Accompaniments",8,2.2,"1",2016,2,FALSE,3,1
"344",2016-03-07,"Salad Cheese",5.1,2.2,"1",2016,2,FALSE,3,1
"345",2016-03-07,"Salad Fruit",9.6,2.2,"1",2016,2,FALSE,3,1
"346",2016-03-07,"Salad Lettuce",3,2.2,"1",2016,2,FALSE,3,1
"347",2016-03-07,"Salad Pasta & Grains",48,2.2,"1",2016,2,FALSE,3,1
"348",2016-03-07,"Salad Proteins",63.6,2.2,"1",2016,2,FALSE,3,1
"349",2016-03-07,"Salad Vegetables",27.25,2.2,"1",2016,2,FALSE,3,1
"350",2016-03-08,"Salad Accompaniments",13.4,0.4,"2.4",2016,3,FALSE,3,1
"351",2016-03-08,"Salad Cheese",9.6,0.4,"2.4",2016,3,FALSE,3,1
"352",2016-03-08,"Salad Fruit",4.8,0.4,"2.4",2016,3,FALSE,3,1
"353",2016-03-08,"Salad Lettuce",2.75,0.4,"2.4",2016,3,FALSE,3,1
"354",2016-03-08,"Salad Pasta & Grains",73.45,0.4,"2.4",2016,3,FALSE,3,1
"355",2016-03-08,"Salad Proteins",29.05,0.4,"2.4",2016,3,FALSE,3,1
"356",2016-03-08,"Salad Vegetables",11.15,0.4,"2.4",2016,3,FALSE,3,1
"357",2016-03-09,"Salad Accompaniments",11,0,"3.6",2016,4,FALSE,3,1
"358",2016-03-09,"Salad Cheese",7.35,0,"3.6",2016,4,FALSE,3,1
"359",2016-03-09,"Salad Fruit",4.8,0,"3.6",2016,4,FALSE,3,1
"360",2016-03-09,"Salad Lettuce",2.75,0,"3.6",2016,4,FALSE,3,1
"361",2016-03-09,"Salad Pasta & Grains",36.2,0,"3.6",2016,4,FALSE,3,1
"362",2016-03-09,"Salad Proteins",55.15,0,"3.6",2016,4,FALSE,3,1
"363",2016-03-09,"Salad Vegetables",19.55,0,"3.6",2016,4,FALSE,3,1
"364",2016-03-10,"Salad Accompaniments",14.2,0,"3.2",2016,5,FALSE,3,1
"365",2016-03-10,"Salad Cheese",12.45,0,"3.2",2016,5,FALSE,3,1
"366",2016-03-10,"Salad Lettuce",2.75,0,"3.2",2016,5,FALSE,3,1
"367",2016-03-10,"Salad Pasta & Grains",57.85,0,"3.2",2016,5,FALSE,3,1
"368",2016-03-10,"Salad Proteins",21.65,0,"3.2",2016,5,FALSE,3,1
"369",2016-03-10,"Salad Vegetables",20.85,0,"3.2",2016,5,FALSE,3,1
"370",2016-03-11,"Salad Accompaniments",19,0,"2.4",2016,6,FALSE,3,1
"371",2016-03-11,"Salad Cheese",7.35,0,"2.4",2016,6,FALSE,3,1
"372",2016-03-11,"Salad Fruit",4.8,0,"2.4",2016,6,FALSE,3,1
"373",2016-03-11,"Salad Lettuce",2,0,"2.4",2016,6,FALSE,3,1
"374",2016-03-11,"Salad Pasta & Grains",58.35,0,"2.4",2016,6,FALSE,3,1
"375",2016-03-11,"Salad Proteins",32.9,0,"2.4",2016,6,FALSE,3,1
"376",2016-03-11,"Salad Vegetables",12.65,0,"2.4",2016,6,FALSE,3,1
"377",2016-03-12,"Salad Accompaniments",3,0,"2.7",2016,7,TRUE,3,1
"378",2016-03-12,"Salad Fruit",4.8,0,"2.7",2016,7,TRUE,3,1
"379",2016-03-12,"Salad Lettuce",0.75,0,"2.7",2016,7,TRUE,3,1
"380",2016-03-12,"Salad Pasta & Grains",20.6,0,"2.7",2016,7,TRUE,3,1
"381",2016-03-12,"Salad Proteins",34.65,0,"2.7",2016,7,TRUE,3,1
"382",2016-03-12,"Salad Vegetables",5.1,0,"2.7",2016,7,TRUE,3,1
"383",2016-03-13,"Salad Accompaniments",3,0,"2.1",2016,1,TRUE,3,1
"384",2016-03-13,"Salad Cheese",7.35,0,"2.1",2016,1,TRUE,3,1
"385",2016-03-13,"Salad Lettuce",0.25,0,"2.1",2016,1,TRUE,3,1
"386",2016-03-13,"Salad Pasta & Grains",15.6,0,"2.1",2016,1,TRUE,3,1
"387",2016-03-13,"Salad Proteins",10,0,"2.1",2016,1,TRUE,3,1
"388",2016-03-13,"Salad Vegetables",8.05,0,"2.1",2016,1,TRUE,3,1
"389",2016-03-14,"Salad Accompaniments",4.6,0,"6.9",2016,2,FALSE,3,1
"390",2016-03-14,"Salad Cheese",5.1,0,"6.9",2016,2,FALSE,3,1
"391",2016-03-14,"Salad Fruit",4.8,0,"6.9",2016,2,FALSE,3,1
"392",2016-03-14,"Salad Lettuce",1.75,0,"6.9",2016,2,FALSE,3,1
"393",2016-03-14,"Salad Pasta & Grains",31.75,0,"6.9",2016,2,FALSE,3,1
"394",2016-03-14,"Salad Proteins",36.1,0,"6.9",2016,2,FALSE,3,1
"395",2016-03-14,"Salad Vegetables",12.25,0,"6.9",2016,2,FALSE,3,1
"396",2016-03-15,"Salad Accompaniments",15,0,"8.5",2016,3,FALSE,3,1
"397",2016-03-15,"Salad Cheese",9.6,0,"8.5",2016,3,FALSE,3,1
"398",2016-03-15,"Salad Fruit",4.8,0,"8.5",2016,3,FALSE,3,1
"399",2016-03-15,"Salad Lettuce",1.5,0,"8.5",2016,3,FALSE,3,1
"400",2016-03-15,"Salad Pasta & Grains",66.3,0,"8.5",2016,3,FALSE,3,1
"401",2016-03-15,"Salad Proteins",52.7,0,"8.5",2016,3,FALSE,3,1
"402",2016-03-15,"Salad Vegetables",18.25,0,"8.5",2016,3,FALSE,3,1
"403",2016-03-16,"Salad Accompaniments",8,0,"6.4",2016,4,FALSE,3,1
"404",2016-03-16,"Salad Cheese",6.45,0,"6.4",2016,4,FALSE,3,1
"405",2016-03-16,"Salad Lettuce",2,0,"6.4",2016,4,FALSE,3,1
"406",2016-03-16,"Salad Pasta & Grains",57.3,0,"6.4",2016,4,FALSE,3,1
"407",2016-03-16,"Salad Proteins",21.95,0,"6.4",2016,4,FALSE,3,1
"408",2016-03-16,"Salad Vegetables",14.25,0,"6.4",2016,4,FALSE,3,1
"409",2016-03-17,"Salad Accompaniments",8.6,0,"4.1",2016,5,FALSE,3,1
"410",2016-03-17,"Salad Cheese",6.45,0,"4.1",2016,5,FALSE,3,1
"411",2016-03-17,"Salad Fruit",4.8,0,"4.1",2016,5,FALSE,3,1
"412",2016-03-17,"Salad Lettuce",2.75,0,"4.1",2016,5,FALSE,3,1
"413",2016-03-17,"Salad Pasta & Grains",24.35,0,"4.1",2016,5,FALSE,3,1
"414",2016-03-17,"Salad Proteins",57.25,0,"4.1",2016,5,FALSE,3,1
"415",2016-03-17,"Salad Vegetables",21.75,0,"4.1",2016,5,FALSE,3,1
"416",2016-03-18,"Salad Accompaniments",14.4,0,"5.5",2016,6,FALSE,3,1
"417",2016-03-18,"Salad Cheese",8.7,0,"5.5",2016,6,FALSE,3,1
"418",2016-03-18,"Salad Fruit",4.8,0,"5.5",2016,6,FALSE,3,1
"419",2016-03-18,"Salad Lettuce",1.75,0,"5.5",2016,6,FALSE,3,1
"420",2016-03-18,"Salad Pasta & Grains",54.6,0,"5.5",2016,6,FALSE,3,1
"421",2016-03-18,"Salad Proteins",32.3,0,"5.5",2016,6,FALSE,3,1
"422",2016-03-18,"Salad Vegetables",28.1,0,"5.5",2016,6,FALSE,3,1
"423",2016-03-19,"Salad Fruit",4.8,0,"5.3",2016,7,TRUE,3,1
"424",2016-03-19,"Salad Proteins",6.8,0,"5.3",2016,7,TRUE,3,1
"425",2016-03-19,"Salad Vegetables",5.55,0,"5.3",2016,7,TRUE,3,1
"426",2016-03-20,"Salad Pasta & Grains",17.75,0,"5.5",2016,1,TRUE,3,1
"427",2016-03-20,"Salad Proteins",15.6,0,"5.5",2016,1,TRUE,3,1
"428",2016-03-20,"Salad Vegetables",2.7,0,"5.5",2016,1,TRUE,3,1
"429",2016-03-21,"Salad Accompaniments",16.4,0,"4.3",2016,2,FALSE,3,1
"430",2016-03-21,"Salad Cheese",12.45,0,"4.3",2016,2,FALSE,3,1
"431",2016-03-21,"Salad Fruit",4.8,0,"4.3",2016,2,FALSE,3,1
"432",2016-03-21,"Salad Lettuce",1.25,0,"4.3",2016,2,FALSE,3,1
"433",2016-03-21,"Salad Pasta & Grains",73.55,0,"4.3",2016,2,FALSE,3,1
"434",2016-03-21,"Salad Proteins",46.8,0,"4.3",2016,2,FALSE,3,1
"435",2016-03-21,"Salad Vegetables",16.7,0,"4.3",2016,2,FALSE,3,1
"436",2016-03-22,"Salad Accompaniments",10.6,0.2,"4.1",2016,3,FALSE,3,1
"437",2016-03-22,"Salad Cheese",9.6,0.2,"4.1",2016,3,FALSE,3,1
"438",2016-03-22,"Salad Fruit",4.8,0.2,"4.1",2016,3,FALSE,3,1
"439",2016-03-22,"Salad Lettuce",2.5,0.2,"4.1",2016,3,FALSE,3,1
"440",2016-03-22,"Salad Pasta & Grains",45.8,0.2,"4.1",2016,3,FALSE,3,1
"441",2016-03-22,"Salad Proteins",25.4,0.2,"4.1",2016,3,FALSE,3,1
"442",2016-03-22,"Salad Vegetables",18.15,0.2,"4.1",2016,3,FALSE,3,1
"443",2016-03-23,"Salad Accompaniments",12.6,0,"6.3",2016,4,FALSE,3,1
"444",2016-03-23,"Salad Cheese",5.1,0,"6.3",2016,4,FALSE,3,1
"445",2016-03-23,"Salad Fruit",4.8,0,"6.3",2016,4,FALSE,3,1
"446",2016-03-23,"Salad Lettuce",3.25,0,"6.3",2016,4,FALSE,3,1
"447",2016-03-23,"Salad Pasta & Grains",52.8,0,"6.3",2016,4,FALSE,3,1
"448",2016-03-23,"Salad Proteins",55.4,0,"6.3",2016,4,FALSE,3,1
"449",2016-03-23,"Salad Vegetables",15.95,0,"6.3",2016,4,FALSE,3,1
"450",2016-03-24,"Salad Accompaniments",10,3,"3.4",2016,5,FALSE,3,1
"451",2016-03-24,"Salad Cheese",5.1,3,"3.4",2016,5,FALSE,3,1
"452",2016-03-24,"Salad Fruit",4.8,3,"3.4",2016,5,FALSE,3,1
"453",2016-03-24,"Salad Lettuce",2,3,"3.4",2016,5,FALSE,3,1
"454",2016-03-24,"Salad Pasta & Grains",40.7,3,"3.4",2016,5,FALSE,3,1
"455",2016-03-24,"Salad Proteins",33.45,3,"3.4",2016,5,FALSE,3,1
"456",2016-03-24,"Salad Vegetables",16.95,3,"3.4",2016,5,FALSE,3,1
"457",2016-03-25,"Salad Cheese",5.1,4.7,"5.7",2016,6,FALSE,3,1
"458",2016-03-25,"Salad Pasta & Grains",8.75,4.7,"5.7",2016,6,FALSE,3,1
"459",2016-03-25,"Salad Proteins",14.1,4.7,"5.7",2016,6,FALSE,3,1
"460",2016-03-25,"Salad Vegetables",2.5,4.7,"5.7",2016,6,FALSE,3,1
"461",2016-03-26,"Salad Accompaniments",6,0,"5.7",2016,7,TRUE,3,1
"462",2016-03-26,"Salad Cheese",2.25,0,"5.7",2016,7,TRUE,3,1
"463",2016-03-26,"Salad Lettuce",1,0,"5.7",2016,7,TRUE,3,1
"464",2016-03-26,"Salad Pasta & Grains",47.15,0,"5.7",2016,7,TRUE,3,1
"465",2016-03-26,"Salad Proteins",33.8,0,"5.7",2016,7,TRUE,3,1
"466",2016-03-26,"Salad Vegetables",15.9,0,"5.7",2016,7,TRUE,3,1
"467",2016-03-27,"Salad Accompaniments",6.6,8.4,"7.1",2016,1,TRUE,3,1
"468",2016-03-27,"Salad Cheese",5.1,8.4,"7.1",2016,1,TRUE,3,1
"469",2016-03-27,"Salad Lettuce",1.25,8.4,"7.1",2016,1,TRUE,3,1
"470",2016-03-27,"Salad Pasta & Grains",8.75,8.4,"7.1",2016,1,TRUE,3,1
"471",2016-03-27,"Salad Proteins",3.3,8.4,"7.1",2016,1,TRUE,3,1
"472",2016-03-27,"Salad Vegetables",3.55,8.4,"7.1",2016,1,TRUE,3,1
"473",2016-03-28,"Salad Accompaniments",4,2.2,"9.1",2016,2,FALSE,3,1
"474",2016-03-28,"Salad Fruit",4.8,2.2,"9.1",2016,2,FALSE,3,1
"475",2016-03-28,"Salad Pasta & Grains",34.7,2.2,"9.1",2016,2,FALSE,3,1
"476",2016-03-28,"Salad Proteins",30.6,2.2,"9.1",2016,2,FALSE,3,1
"477",2016-03-28,"Salad Vegetables",7.4,2.2,"9.1",2016,2,FALSE,3,1
"478",2016-03-29,"Salad Accompaniments",22,0.7,"7.4",2016,3,FALSE,3,1
"479",2016-03-29,"Salad Cheese",9.6,0.7,"7.4",2016,3,FALSE,3,1
"480",2016-03-29,"Salad Fruit",4.8,0.7,"7.4",2016,3,FALSE,3,1
"481",2016-03-29,"Salad Lettuce",2,0.7,"7.4",2016,3,FALSE,3,1
"482",2016-03-29,"Salad Pasta & Grains",55.95,0.7,"7.4",2016,3,FALSE,3,1
"483",2016-03-29,"Salad Proteins",39.8,0.7,"7.4",2016,3,FALSE,3,1
"484",2016-03-29,"Salad Vegetables",19.15,0.7,"7.4",2016,3,FALSE,3,1
"485",2016-03-30,"Salad Accompaniments",6,0,"6.3",2016,4,FALSE,3,1
"486",2016-03-30,"Salad Cheese",12.45,0,"6.3",2016,4,FALSE,3,1
"487",2016-03-30,"Salad Fruit",4.8,0,"6.3",2016,4,FALSE,3,1
"488",2016-03-30,"Salad Lettuce",2.25,0,"6.3",2016,4,FALSE,3,1
"489",2016-03-30,"Salad Pasta & Grains",16.35,0,"6.3",2016,4,FALSE,3,1
"490",2016-03-30,"Salad Proteins",27.9,0,"6.3",2016,4,FALSE,3,1
"491",2016-03-30,"Salad Vegetables",7.6,0,"6.3",2016,4,FALSE,3,1
"492",2016-03-31,"Salad Accompaniments",7.6,0.1,"5.9",2016,5,FALSE,3,1
"493",2016-03-31,"Salad Cheese",7.35,0.1,"5.9",2016,5,FALSE,3,1
"494",2016-03-31,"Salad Lettuce",2.5,0.1,"5.9",2016,5,FALSE,3,1
"495",2016-03-31,"Salad Pasta & Grains",44.05,0.1,"5.9",2016,5,FALSE,3,1
"496",2016-03-31,"Salad Proteins",39.1,0.1,"5.9",2016,5,FALSE,3,1
"497",2016-03-31,"Salad Vegetables",13.95,0.1,"5.9",2016,5,FALSE,3,1
"498",2016-04-01,"Salad Accompaniments",12.4,0,"4.9",2016,6,FALSE,4,2
"499",2016-04-01,"Salad Cheese",5.1,0,"4.9",2016,6,FALSE,4,2
"500",2016-04-01,"Salad Fruit",4.8,0,"4.9",2016,6,FALSE,4,2
"501",2016-04-01,"Salad Lettuce",2.25,0,"4.9",2016,6,FALSE,4,2
"502",2016-04-01,"Salad Pasta & Grains",47.95,0,"4.9",2016,6,FALSE,4,2
"503",2016-04-01,"Salad Proteins",29.75,0,"4.9",2016,6,FALSE,4,2
"504",2016-04-01,"Salad Vegetables",10.95,0,"4.9",2016,6,FALSE,4,2
"505",2016-04-02,"Salad Accompaniments",8,0,"8.1",2016,7,TRUE,4,2
"506",2016-04-02,"Salad Proteins",37,0,"8.1",2016,7,TRUE,4,2
"507",2016-04-02,"Salad Vegetables",7.6,0,"8.1",2016,7,TRUE,4,2
"508",2016-04-03,"Salad Accompaniments",3,1.7,"8.6",2016,1,TRUE,4,2
"509",2016-04-03,"Salad Cheese",5.1,1.7,"8.6",2016,1,TRUE,4,2
"510",2016-04-03,"Salad Fruit",4.8,1.7,"8.6",2016,1,TRUE,4,2
"511",2016-04-03,"Salad Lettuce",0.75,1.7,"8.6",2016,1,TRUE,4,2
"512",2016-04-03,"Salad Pasta & Grains",22.95,1.7,"8.6",2016,1,TRUE,4,2
"513",2016-04-03,"Salad Proteins",11.7,1.7,"8.6",2016,1,TRUE,4,2
"514",2016-04-03,"Salad Vegetables",3.7,1.7,"8.6",2016,1,TRUE,4,2
"515",2016-04-04,"Salad Accompaniments",12,1.3,"11.8",2016,2,FALSE,4,2
"516",2016-04-04,"Salad Cheese",7.35,1.3,"11.8",2016,2,FALSE,4,2
"517",2016-04-04,"Salad Lettuce",4,1.3,"11.8",2016,2,FALSE,4,2
"518",2016-04-04,"Salad Pasta & Grains",63.95,1.3,"11.8",2016,2,FALSE,4,2
"519",2016-04-04,"Salad Proteins",65.55,1.3,"11.8",2016,2,FALSE,4,2
"520",2016-04-04,"Salad Vegetables",24.2,1.3,"11.8",2016,2,FALSE,4,2
"521",2016-04-05,"Salad Accompaniments",17.2,19.5,"8.3",2016,3,FALSE,4,2
"522",2016-04-05,"Salad Cheese",9.6,19.5,"8.3",2016,3,FALSE,4,2
"523",2016-04-05,"Salad Fruit",4.8,19.5,"8.3",2016,3,FALSE,4,2
"524",2016-04-05,"Salad Lettuce",0.75,19.5,"8.3",2016,3,FALSE,4,2
"525",2016-04-05,"Salad Pasta & Grains",48.55,19.5,"8.3",2016,3,FALSE,4,2
"526",2016-04-05,"Salad Proteins",46.25,19.5,"8.3",2016,3,FALSE,4,2
"527",2016-04-05,"Salad Vegetables",13.4,19.5,"8.3",2016,3,FALSE,4,2
"528",2016-04-06,"Salad Accompaniments",6,8.7,"7",2016,4,FALSE,4,2
"529",2016-04-06,"Salad Cheese",7.35,8.7,"7",2016,4,FALSE,4,2
"530",2016-04-06,"Salad Fruit",4.8,8.7,"7",2016,4,FALSE,4,2
"531",2016-04-06,"Salad Lettuce",2.25,8.7,"7",2016,4,FALSE,4,2
"532",2016-04-06,"Salad Pasta & Grains",32.3,8.7,"7",2016,4,FALSE,4,2
"533",2016-04-06,"Salad Proteins",22.35,8.7,"7",2016,4,FALSE,4,2
"534",2016-04-06,"Salad Vegetables",19.35,8.7,"7",2016,4,FALSE,4,2
"535",2016-04-07,"Salad Accompaniments",10,4.3,"6.1",2016,5,FALSE,4,2
"536",2016-04-07,"Salad Cheese",5.1,4.3,"6.1",2016,5,FALSE,4,2
"537",2016-04-07,"Salad Fruit",4.8,4.3,"6.1",2016,5,FALSE,4,2
"538",2016-04-07,"Salad Lettuce",3,4.3,"6.1",2016,5,FALSE,4,2
"539",2016-04-07,"Salad Pasta & Grains",40,4.3,"6.1",2016,5,FALSE,4,2
"540",2016-04-07,"Salad Proteins",89.05,4.3,"6.1",2016,5,FALSE,4,2
"541",2016-04-07,"Salad Vegetables",16.2,4.3,"6.1",2016,5,FALSE,4,2
"542",2016-04-08,"Salad Accompaniments",19,2.5,"6.6",2016,6,FALSE,4,2
"543",2016-04-08,"Salad Cheese",7.35,2.5,"6.6",2016,6,FALSE,4,2
"544",2016-04-08,"Salad Fruit",4.8,2.5,"6.6",2016,6,FALSE,4,2
"545",2016-04-08,"Salad Lettuce",3.75,2.5,"6.6",2016,6,FALSE,4,2
"546",2016-04-08,"Salad Pasta & Grains",57.3,2.5,"6.6",2016,6,FALSE,4,2
"547",2016-04-08,"Salad Proteins",19.25,2.5,"6.6",2016,6,FALSE,4,2
"548",2016-04-08,"Salad Vegetables",20.85,2.5,"6.6",2016,6,FALSE,4,2
"549",2016-04-09,"Salad Accompaniments",3,0,"6.8",2016,7,TRUE,4,2
"550",2016-04-09,"Salad Lettuce",1.75,0,"6.8",2016,7,TRUE,4,2
"551",2016-04-09,"Salad Pasta & Grains",9.75,0,"6.8",2016,7,TRUE,4,2
"552",2016-04-09,"Salad Proteins",32,0,"6.8",2016,7,TRUE,4,2
"553",2016-04-10,"Salad Accompaniments",7.6,0,"6.5",2016,1,TRUE,4,2
"554",2016-04-10,"Salad Cheese",7.35,0,"6.5",2016,1,TRUE,4,2
"555",2016-04-10,"Salad Fruit",4.8,0,"6.5",2016,1,TRUE,4,2
"556",2016-04-10,"Salad Lettuce",0.5,0,"6.5",2016,1,TRUE,4,2
"557",2016-04-10,"Salad Pasta & Grains",19.85,0,"6.5",2016,1,TRUE,4,2
"558",2016-04-10,"Salad Proteins",19.25,0,"6.5",2016,1,TRUE,4,2
"559",2016-04-10,"Salad Vegetables",12.65,0,"6.5",2016,1,TRUE,4,2
"560",2016-04-11,"Salad Accompaniments",6,0,"10.1",2016,2,FALSE,4,2
"561",2016-04-11,"Salad Cheese",7.35,0,"10.1",2016,2,FALSE,4,2
"562",2016-04-11,"Salad Fruit",4.8,0,"10.1",2016,2,FALSE,4,2
"563",2016-04-11,"Salad Lettuce",4,0,"10.1",2016,2,FALSE,4,2
"564",2016-04-11,"Salad Pasta & Grains",67.7,0,"10.1",2016,2,FALSE,4,2
"565",2016-04-11,"Salad Proteins",60.35,0,"10.1",2016,2,FALSE,4,2
"566",2016-04-11,"Salad Vegetables",20.95,0,"10.1",2016,2,FALSE,4,2
"567",2016-04-12,"Salad Accompaniments",14.4,0,"9.4",2016,3,FALSE,4,2
"568",2016-04-12,"Salad Cheese",11.85,0,"9.4",2016,3,FALSE,4,2
"569",2016-04-12,"Salad Fruit",4.8,0,"9.4",2016,3,FALSE,4,2
"570",2016-04-12,"Salad Lettuce",3.5,0,"9.4",2016,3,FALSE,4,2
"571",2016-04-12,"Salad Pasta & Grains",51.85,0,"9.4",2016,3,FALSE,4,2
"572",2016-04-12,"Salad Proteins",44.8,0,"9.4",2016,3,FALSE,4,2
"573",2016-04-12,"Salad Vegetables",27.95,0,"9.4",2016,3,FALSE,4,2
"574",2016-04-13,"Salad Accompaniments",9.4,0,"10.7",2016,4,FALSE,4,2
"575",2016-04-13,"Salad Cheese",12.45,0,"10.7",2016,4,FALSE,4,2
"576",2016-04-13,"Salad Fruit",9.6,0,"10.7",2016,4,FALSE,4,2
"577",2016-04-13,"Salad Lettuce",3.5,0,"10.7",2016,4,FALSE,4,2
"578",2016-04-13,"Salad Pasta & Grains",35.5,0,"10.7",2016,4,FALSE,4,2
"579",2016-04-13,"Salad Proteins",56.5,0,"10.7",2016,4,FALSE,4,2
"580",2016-04-13,"Salad Vegetables",17.05,0,"10.7",2016,4,FALSE,4,2
"581",2016-04-14,"Salad Accompaniments",14.8,0.6,"9.5",2016,5,FALSE,4,2
"582",2016-04-14,"Salad Cheese",4.5,0.6,"9.5",2016,5,FALSE,4,2
"583",2016-04-14,"Salad Fruit",4.8,0.6,"9.5",2016,5,FALSE,4,2
"584",2016-04-14,"Salad Lettuce",1.5,0.6,"9.5",2016,5,FALSE,4,2
"585",2016-04-14,"Salad Pasta & Grains",58.1,0.6,"9.5",2016,5,FALSE,4,2
"586",2016-04-14,"Salad Proteins",52.9,0.6,"9.5",2016,5,FALSE,4,2
"587",2016-04-14,"Salad Vegetables",30.15,0.6,"9.5",2016,5,FALSE,4,2
"588",2016-04-15,"Salad Accompaniments",7.6,6.3,"7.1",2016,6,FALSE,4,2
"589",2016-04-15,"Salad Cheese",7.35,6.3,"7.1",2016,6,FALSE,4,2
"590",2016-04-15,"Salad Lettuce",5,6.3,"7.1",2016,6,FALSE,4,2
"591",2016-04-15,"Salad Pasta & Grains",44.8,6.3,"7.1",2016,6,FALSE,4,2
"592",2016-04-15,"Salad Proteins",56.95,6.3,"7.1",2016,6,FALSE,4,2
"593",2016-04-15,"Salad Vegetables",40.9,6.3,"7.1",2016,6,FALSE,4,2
"594",2016-04-16,"Salad Accompaniments",5,11.5,"8.5",2016,7,TRUE,4,2
"595",2016-04-17,"Salad Accompaniments",3,0.8,"6.3",2016,1,TRUE,4,2
"596",2016-04-17,"Salad Fruit",4.8,0.8,"6.3",2016,1,TRUE,4,2
"597",2016-04-17,"Salad Lettuce",3,0.8,"6.3",2016,1,TRUE,4,2
"598",2016-04-17,"Salad Proteins",4.5,0.8,"6.3",2016,1,TRUE,4,2
"599",2016-04-17,"Salad Vegetables",21.4,0.8,"6.3",2016,1,TRUE,4,2
"600",2016-04-18,"Salad Accompaniments",10,0.2,"7.5",2016,2,FALSE,4,2
"601",2016-04-18,"Salad Cheese",9.6,0.2,"7.5",2016,2,FALSE,4,2
"602",2016-04-18,"Salad Fruit",4.8,0.2,"7.5",2016,2,FALSE,4,2
"603",2016-04-18,"Salad Lettuce",10,0.2,"7.5",2016,2,FALSE,4,2
"604",2016-04-18,"Salad Pasta & Grains",79.3,0.2,"7.5",2016,2,FALSE,4,2
"605",2016-04-18,"Salad Proteins",74,0.2,"7.5",2016,2,FALSE,4,2
"606",2016-04-18,"Salad Vegetables",31.9,0.2,"7.5",2016,2,FALSE,4,2
"607",2016-04-19,"Salad Accompaniments",6,0,"8.9",2016,3,FALSE,4,2
"608",2016-04-19,"Salad Cheese",9.6,0,"8.9",2016,3,FALSE,4,2
